id,ts,country,cat,value
8471,2024-03-03,DE,C,92.07
8472,2024-06-26,IL,B,102.13
8473,2024-05-20,DE,A,116.95
8474,2024-10-21,US,B,76.67
8475,2024-11-12,US,A,97.25
8476,2024-06-17,US,C,84.33
8477,2024-07-15,US,A,117.65
8478,2024-08-16,IL,C,105.83
8479,2024-08-27,FR,B,96.87
8480,2024-08-19,IL,A,96.52
8481,2024-10-12,IN,C,107.38
8482,2024-12-24,US,C,89.35
8483,2024-10-29,IN,B,95.86
8484,2024-02-19,US,A,93.27
8485,2024-06-22,US,B,99.13
8486,2024-06-17,US,B,115.57
8487,2024-07-04,US,A,87.98
8488,2024-07-11,US,A,109.89
8489,2024-09-19,DE,C,103.21
8490,2024-06-02,US,B,96.78
8491,2024-04-06,US,A,110.43
8492,2024-06-16,US,C,100.08
8493,2024-11-07,FR,A,105.7
8494,2024-04-23,IL,B,117.03
8495,2024-01-08,US,A,93.59
8496,2024-12-22,US,A,92.9
8497,2024-03-12,FR,A,107.64
8498,2024-08-08,FR,A,98.73
8499,2024-10-19,IL,C,114.68
8500,2024-04-10,DE,C,130.43
8501,2024-05-04,US,A,122.64
8502,2024-04-12,IL,C,85.85
8503,2024-02-24,FR,C,109.92
8504,2024-02-25,GB,A,72.84
8505,2024-03-09,US,A,104.76
8506,2024-06-16,FR,A,96.22
8507,2024-07-12,IL,A,106.75
8508,2024-01-06,FR,A,99.32
8509,2024-11-04,FR,B,92.98
8510,2024-09-03,GB,B,102.44
8511,2024-01-26,US,B,116.93
8512,2024-11-03,US,B,133.4
8513,2024-01-12,US,B,119.16
8514,2024-07-23,IL,C,111.77
8515,2024-06-18,IL,A,113.23
8516,2024-07-02,FR,A,97.51
8517,2024-12-15,DE,A,98.83
8518,2024-12-04,DE,B,110.6
8519,2024-04-11,DE,A,75.11
8520,2024-07-30,US,B,106.06
8521,2024-12-16,US,A,97.84
8522,2024-09-23,US,A,96.47
8523,2024-11-20,GB,B,83.79
8524,2024-06-07,US,A,102.88
8525,2024-04-13,US,B,89.31
8526,2024-07-05,US,B,103.04
8527,2024-10-25,DE,C,101.1
8528,2024-12-05,IN,C,90.3
8529,2024-09-07,GB,A,116.21
8530,2024-09-14,US,A,96.58
8531,2024-07-05,DE,A,107.78
8532,2024-04-26,US,C,84.5
8533,2024-06-03,GB,B,96.1
8534,2024-06-30,IL,C,85.59
8535,2024-10-24,US,C,100.38
8536,2024-07-21,IL,C,104.82
8537,2024-10-16,IL,A,104.69
8538,2024-01-10,IN,B,124.91
8539,2024-10-03,US,A,113.45
8540,2024-07-04,IN,A,78.0
8541,2024-12-30,US,A,112.09
8542,2024-06-21,US,C,89.34
8543,2024-06-23,FR,B,111.59
8544,2024-02-16,DE,B,74.73
8545,2024-10-21,GB,B,97.2
8546,2024-09-13,DE,B,105.16
8547,2024-11-10,DE,A,85.83
8548,2024-02-03,US,C,119.76
8549,2024-03-18,IN,A,129.92
8550,2024-11-16,FR,B,98.83
8551,2024-01-16,DE,A,111.75
8552,2024-07-04,GB,B,113.32
8553,2024-05-27,US,A,90.77
8554,2024-12-08,GB,C,90.42
8555,2024-11-08,DE,A,105.29
8556,2024-11-23,GB,A,122.04
8557,2024-04-15,FR,A,115.16
8558,2024-08-02,IL,A,77.54
8559,2024-09-12,GB,B,118.01
8560,2024-12-19,FR,B,117.46
8561,2024-01-03,US,A,57.29
8562,2024-12-22,FR,A,111.3
8563,2024-05-09,DE,A,100.68
8564,2024-02-16,GB,B,119.67
8565,2024-08-12,GB,B,115.01
8566,2024-10-12,US,C,108.55
8567,2024-02-17,US,A,102.72
8568,2024-01-15,US,A,105.65
8569,2024-11-23,FR,A,77.13
8570,2024-12-06,GB,B,75.89
8571,2024-02-27,FR,B,109.26
8572,2024-11-25,GB,C,101.9
8573,2024-11-28,DE,A,109.84
8574,2024-12-30,DE,C,93.32
8575,2024-03-19,IN,B,89.26
8576,2024-07-30,US,A,92.81
8577,2024-12-28,IL,C,88.09
8578,2024-11-25,US,A,115.91
8579,2024-08-08,US,A,110.67
8580,2024-03-12,DE,A,108.32
8581,2024-01-31,US,B,121.36
8582,2024-04-04,IL,A,88.53
8583,2024-01-24,US,B,80.58
8584,2024-03-12,IL,A,96.6
8585,2024-01-28,US,C,106.14
8586,2024-10-05,GB,A,89.57
8587,2024-08-03,DE,A,83.77
8588,2024-07-08,GB,C,87.6
8589,2024-10-22,IL,C,112.32
8590,2024-05-29,US,A,108.82
8591,2024-05-27,FR,B,121.07
8592,2024-03-16,US,A,121.62
8593,2024-06-11,IL,B,104.48
8594,2024-03-04,DE,A,71.62
8595,2024-08-03,GB,A,104.03
8596,2024-12-30,GB,A,101.23
8597,2024-07-13,US,A,104.18
8598,2024-04-19,FR,A,90.36
8599,2024-09-08,IL,B,82.21
8600,2024-10-26,GB,A,103.91
8601,2024-06-21,IN,A,77.28
8602,2024-04-01,DE,A,114.69
8603,2024-09-17,US,B,78.81
8604,2024-03-09,GB,A,70.25
8605,2024-12-30,DE,B,106.25
8606,2024-04-26,GB,C,94.76
8607,2024-05-07,DE,C,71.21
8608,2024-09-22,IN,A,89.29
8609,2024-01-05,US,C,110.15
8610,2024-03-15,FR,C,103.51
8611,2024-02-15,US,A,94.07
8612,2024-05-22,FR,C,99.69
8613,2024-07-21,IN,C,96.78
8614,2024-03-06,FR,B,82.71
8615,2024-05-05,FR,B,76.31
8616,2024-10-08,US,C,97.18
8617,2024-12-09,US,A,109.56
8618,2024-01-06,DE,B,94.96
8619,2024-08-17,IL,C,104.78
8620,2024-01-10,US,A,116.43
8621,2024-07-08,FR,A,79.89
8622,2024-11-17,FR,A,110.78
8623,2024-10-18,US,C,76.27
8624,2024-03-25,US,B,132.5
8625,2024-04-04,IL,B,92.07
8626,2024-10-12,DE,A,116.41
8627,2024-10-26,GB,B,101.41
8628,2024-04-12,IL,A,85.24
8629,2024-01-02,US,C,68.99
8630,2024-06-11,GB,B,104.09
8631,2024-08-14,US,B,101.34
8632,2024-06-10,DE,C,103.91
8633,2024-12-07,IL,B,90.56
8634,2024-10-23,IN,A,100.37
8635,2024-10-14,FR,B,107.44
8636,2024-01-08,US,C,113.77
8637,2024-11-07,IL,C,99.78
8638,2024-10-02,US,A,71.94
8639,2024-05-24,US,A,97.76
8640,2024-08-03,IL,B,90.53
8641,2024-10-27,DE,A,103.35
8642,2024-11-26,GB,A,102.27
8643,2024-07-20,US,A,109.65
8644,2024-01-16,IL,C,89.33
8645,2024-08-13,GB,A,89.22
8646,2024-09-05,IL,B,114.93
8647,2024-01-22,DE,C,83.81
8648,2024-10-25,GB,A,97.89
8649,2024-03-14,FR,C,100.04
8650,2024-11-21,DE,A,68.71
8651,2024-07-20,IN,A,100.52
8652,2024-04-27,US,A,100.03
8653,2024-01-22,US,C,101.01
8654,2024-01-07,IL,B,85.9
8655,2024-09-27,US,C,82.15
8656,2024-05-17,US,A,79.85
8657,2024-11-02,US,A,116.92
8658,2024-03-25,FR,B,102.96
8659,2024-12-01,IL,A,89.44
8660,2024-12-09,GB,A,81.97
8661,2024-02-07,US,C,80.19
8662,2024-08-24,DE,B,100.1
8663,2024-12-08,US,B,98.45
8664,2024-04-27,US,A,75.05
8665,2024-01-25,FR,A,82.26
8666,2024-11-15,US,B,87.55
8667,2024-06-22,FR,B,112.21
8668,2024-01-10,FR,B,86.42
8669,2024-11-02,FR,C,98.13
8670,2024-09-04,DE,A,113.98
8671,2024-01-26,GB,A,113.52
8672,2024-04-04,US,A,108.86
8673,2024-01-07,IN,A,121.13
8674,2024-12-14,US,A,102.83
8675,2024-01-10,IL,A,87.75
8676,2024-10-17,IN,A,123.95
8677,2024-07-05,US,B,106.97
8678,2024-07-31,GB,C,87.92
8679,2024-10-23,DE,B,107.54
8680,2024-11-22,GB,B,70.87
8681,2024-02-16,US,A,101.76
8682,2024-01-07,DE,A,66.84
8683,2024-02-15,US,A,87.53
8684,2024-09-06,US,A,90.52
8685,2024-07-26,FR,B,82.32
8686,2024-01-31,FR,B,99.3
8687,2024-03-26,FR,A,87.54
8688,2024-07-15,FR,B,99.68
8689,2024-09-23,GB,A,117.03
8690,2024-05-05,IL,A,84.65
8691,2024-12-12,US,A,109.82
8692,2024-12-28,GB,B,132.72
8693,2024-10-06,FR,A,100.44
8694,2024-06-14,US,C,75.39
8695,2024-11-16,IL,A,104.97
8696,2024-09-22,US,C,95.92
8697,2024-07-08,GB,A,120.27
8698,2024-06-10,US,C,82.07
8699,2024-10-30,DE,A,96.35
8700,2024-07-22,FR,A,95.38
8701,2024-03-07,IN,A,96.98
8702,2024-12-30,IL,A,90.1
8703,2024-01-25,GB,B,99.33
8704,2024-09-10,FR,C,111.01
8705,2024-08-27,US,A,99.23
8706,2024-08-01,IL,A,109.1
8707,2024-01-19,IL,A,115.01
8708,2024-06-28,US,C,94.06
8709,2024-11-21,IL,A,73.46
8710,2024-03-28,US,A,93.31
8711,2024-09-09,GB,A,81.13
8712,2024-11-09,IL,A,115.28
8713,2024-12-13,US,A,99.6
8714,2024-07-07,DE,B,108.45
8715,2024-04-24,GB,A,108.4
8716,2024-09-12,IN,C,116.45
8717,2024-06-26,GB,B,113.73
8718,2024-08-16,GB,A,83.14
8719,2024-09-27,US,A,86.86
8720,2024-09-16,DE,A,98.79
8721,2024-03-29,IL,B,122.72
8722,2024-10-02,IN,C,78.3
8723,2024-07-16,US,A,99.47
8724,2024-12-05,DE,A,109.81
8725,2024-08-28,US,C,94.29
8726,2024-11-21,GB,A,125.27
8727,2024-12-23,US,A,88.78
8728,2024-12-28,GB,A,93.93
8729,2024-09-28,IN,C,108.9
8730,2024-08-06,US,A,94.45
8731,2024-02-13,GB,B,107.42
8732,2024-05-20,US,B,119.95
8733,2024-06-22,IL,A,94.0
8734,2024-10-11,US,A,62.39
8735,2024-08-02,DE,A,119.92
8736,2024-06-09,US,A,119.52
8737,2024-02-23,FR,B,71.92
8738,2024-09-18,GB,B,98.4
8739,2024-06-06,IL,B,100.31
8740,2024-01-14,US,C,93.4
8741,2024-04-13,US,C,105.09
8742,2024-11-17,US,C,100.39
8743,2024-02-13,IN,B,98.09
8744,2024-05-28,IL,A,103.73
8745,2024-07-05,FR,A,127.6
8746,2024-01-31,IN,A,86.96
8747,2024-03-01,US,C,88.03
8748,2024-12-09,DE,A,112.44
8749,2024-08-03,GB,A,111.25
8750,2024-03-17,DE,A,82.78
8751,2024-03-02,US,A,88.75
8752,2024-06-04,GB,C,92.68
8753,2024-09-21,IN,C,90.78
8754,2024-09-23,GB,A,83.33
8755,2024-03-12,GB,C,121.01
8756,2024-09-21,GB,B,88.78
8757,2024-11-23,DE,A,104.22
8758,2024-03-23,US,A,99.59
8759,2024-01-10,IN,A,100.95
8760,2024-12-15,US,A,104.94
8761,2024-07-09,GB,B,90.31
8762,2024-10-10,IL,A,100.77
8763,2024-04-26,FR,C,66.23
8764,2024-04-19,GB,B,80.44
8765,2024-03-23,GB,A,102.47
8766,2024-03-20,US,A,95.34
8767,2024-06-21,DE,A,81.1
8768,2024-02-08,US,C,93.57
8769,2024-11-03,US,A,112.82
8770,2024-07-05,DE,C,130.82
8771,2024-11-30,IN,B,77.39
8772,2024-07-02,IN,B,82.03
8773,2024-04-20,DE,B,128.45
8774,2024-07-06,GB,B,97.25
8775,2024-02-26,US,A,109.1
8776,2024-10-27,US,A,103.04
8777,2024-09-19,FR,B,105.51
8778,2024-02-23,GB,B,85.06
8779,2024-07-31,FR,A,100.42
8780,2024-07-15,US,A,95.87
8781,2024-03-14,IL,A,112.02
8782,2024-02-14,US,A,123.31
8783,2024-10-04,GB,A,90.84
8784,2024-04-06,US,B,105.23
8785,2024-07-08,IL,B,101.63
8786,2024-03-31,DE,A,106.16
8787,2024-08-26,US,A,105.48
8788,2024-01-18,IL,A,113.91
8789,2024-05-11,FR,A,91.46
8790,2024-07-18,US,C,74.44
8791,2024-06-09,DE,A,89.42
8792,2024-08-11,IN,A,92.47
8793,2024-03-06,US,B,117.6
8794,2024-06-10,US,B,111.69
8795,2024-10-03,FR,B,125.31
8796,2024-05-01,DE,A,99.61
8797,2024-02-27,IN,B,113.63
8798,2024-11-05,US,C,100.49
8799,2024-10-11,GB,A,86.44
8800,2024-09-05,IL,A,85.35
8801,2024-10-18,US,A,53.74
8802,2024-10-11,DE,A,107.2
8803,2024-09-29,IL,A,123.0
8804,2024-07-04,US,A,110.34
8805,2024-01-08,US,B,105.26
8806,2024-08-05,US,B,116.32
8807,2024-04-09,DE,C,85.7
8808,2024-10-09,US,C,101.82
8809,2024-06-19,US,C,96.08
8810,2024-11-26,US,B,108.26
8811,2024-08-05,FR,A,93.13
8812,2024-07-19,IN,A,126.87
8813,2024-12-01,US,C,121.72
8814,2024-06-22,IN,B,77.08
8815,2024-05-17,FR,B,131.81
8816,2024-05-15,IN,A,103.46
8817,2024-11-15,DE,C,101.9
8818,2024-10-03,IL,B,109.16
8819,2024-02-29,GB,B,113.14
8820,2024-06-28,DE,C,79.91
8821,2024-05-15,GB,A,113.79
8822,2024-08-24,GB,A,94.56
8823,2024-01-20,DE,C,132.78
8824,2024-09-17,DE,A,67.15
8825,2024-09-28,IL,A,96.33
8826,2024-03-23,FR,C,89.56
8827,2024-02-24,FR,A,103.04
8828,2024-08-17,FR,C,96.44
8829,2024-04-03,US,C,92.88
8830,2024-12-09,IN,A,74.61
8831,2024-10-09,US,A,93.49
8832,2024-12-14,US,A,111.56
8833,2024-07-14,US,A,105.89
8834,2024-12-08,US,A,97.63
8835,2024-01-06,IL,C,89.71
8836,2024-04-15,US,C,89.19
8837,2024-01-01,US,A,85.64
8838,2024-09-04,US,A,92.87
8839,2024-07-05,US,A,104.88
8840,2024-04-14,IN,C,103.6
8841,2024-04-21,DE,A,89.72
8842,2024-08-22,US,A,80.1
8843,2024-03-06,DE,A,122.52
8844,2024-07-06,DE,B,93.06
8845,2024-08-11,DE,B,85.99
8846,2024-03-28,US,C,102.33
8847,2024-03-24,FR,A,94.09
8848,2024-05-09,US,A,118.11
8849,2024-08-04,US,A,88.89
8850,2024-04-02,IN,A,83.14
8851,2024-05-18,IL,B,99.25
8852,2024-07-17,US,A,97.74
8853,2024-03-09,US,B,90.68
8854,2024-07-26,FR,A,93.27
8855,2024-02-20,US,A,107.85
8856,2024-02-22,IL,A,117.65
8857,2024-03-27,US,C,81.22
8858,2024-04-14,US,A,96.07
8859,2024-01-11,IL,B,109.61
8860,2024-12-16,US,C,114.33
8861,2024-04-22,IL,A,118.48
8862,2024-10-20,US,A,79.64
8863,2024-11-25,IN,B,96.39
8864,2024-10-19,DE,A,105.53
8865,2024-10-30,US,A,83.52
8866,2024-02-06,US,A,100.37
8867,2024-05-15,FR,A,74.51
8868,2024-09-29,FR,A,84.77
8869,2024-07-29,IL,B,74.24
8870,2024-01-03,US,A,88.78
8871,2024-07-26,DE,B,58.71
8872,2024-10-20,US,A,111.5
8873,2024-10-29,US,B,103.1
8874,2024-05-20,US,A,97.58
8875,2024-03-27,GB,B,83.85
8876,2024-04-22,IL,B,67.81
8877,2024-04-18,US,A,105.01
8878,2024-05-06,US,C,84.41
8879,2024-04-20,DE,B,96.48
8880,2024-06-15,DE,B,110.77
8881,2024-01-15,FR,B,72.87
8882,2024-04-10,DE,A,101.19
8883,2024-04-24,IL,A,99.49
8884,2024-02-25,IL,A,152.69
8885,2024-11-16,IN,B,91.47
8886,2024-09-03,GB,C,68.02
8887,2024-11-28,IL,A,89.83
8888,2024-07-23,FR,A,73.9
8889,2024-02-10,US,B,120.41
8890,2024-11-26,US,A,123.59
8891,2024-06-16,US,C,95.9
8892,2024-09-06,GB,A,107.68
8893,2024-05-19,IN,B,102.69
8894,2024-06-29,FR,A,97.1
8895,2024-06-27,FR,A,80.51
8896,2024-04-13,US,B,109.39
8897,2024-07-21,IN,A,102.4
8898,2024-09-24,US,C,136.73
8899,2024-01-08,IN,C,98.87
8900,2024-02-17,US,B,106.73
8901,2024-11-03,US,A,102.79
8902,2024-07-26,DE,A,92.32
8903,2024-12-21,US,B,102.5
8904,2024-08-08,US,A,97.02
8905,2024-08-26,FR,B,81.32
8906,2024-11-24,FR,C,115.69
8907,2024-08-29,US,B,91.31
8908,2024-04-30,DE,A,112.23
8909,2024-07-11,DE,B,100.05
8910,2024-03-26,US,A,105.37
8911,2024-05-02,IL,A,102.35
8912,2024-09-05,DE,A,121.18
8913,2024-02-24,GB,A,119.37
8914,2024-09-02,IL,B,100.86
8915,2024-08-01,FR,C,113.87
8916,2024-04-22,DE,A,101.51
8917,2024-01-17,FR,B,104.92
8918,2024-09-14,GB,A,129.61
8919,2024-10-27,DE,A,96.98
8920,2024-09-23,US,C,115.39
8921,2024-06-02,GB,A,107.59
8922,2024-08-26,DE,A,99.05
8923,2024-05-31,DE,A,103.6
8924,2024-05-10,DE,A,103.65
8925,2024-04-29,US,A,103.9
8926,2024-03-17,IL,B,105.73
8927,2024-12-19,DE,B,102.52
8928,2024-08-31,IL,B,105.2
8929,2024-03-04,US,B,114.97
8930,2024-11-11,GB,B,115.55
8931,2024-02-25,IL,A,109.55
8932,2024-08-04,FR,A,126.02
8933,2024-03-01,US,C,95.39
8934,2024-05-11,DE,B,83.62
8935,2024-08-28,US,A,101.5
8936,2024-12-30,FR,B,90.05
8937,2024-12-28,DE,B,119.62
8938,2024-11-22,IL,A,59.74
8939,2024-03-26,IN,B,92.21
8940,2024-02-04,US,A,72.61
8941,2024-11-26,IL,C,102.87
8942,2024-12-02,FR,A,82.9
8943,2024-04-11,DE,B,100.78
8944,2024-01-07,FR,A,123.26
8945,2024-08-24,IN,C,98.51
8946,2024-01-28,FR,B,115.84
8947,2024-01-15,US,A,116.25
8948,2024-12-08,US,A,113.5
8949,2024-06-29,GB,A,74.33
8950,2024-02-10,US,A,121.51
8951,2024-08-26,DE,A,95.67
8952,2024-05-14,IN,B,109.12
8953,2024-07-14,GB,B,102.74
8954,2024-11-24,US,A,88.16
8955,2024-03-27,FR,A,86.02
8956,2024-08-23,IL,C,134.46
8957,2024-10-29,IN,A,84.26
8958,2024-06-03,DE,A,100.47
8959,2024-12-20,DE,A,128.19
8960,2024-06-12,US,A,92.18
8961,2024-06-16,US,A,122.38
8962,2024-11-18,IL,C,108.9
8963,2024-08-20,FR,A,121.73
8964,2024-11-13,DE,A,126.96
8965,2024-10-15,GB,B,100.33
8966,2024-09-17,US,B,66.56
8967,2024-03-29,US,B,69.85
8968,2024-05-25,DE,A,102.4
8969,2024-11-11,FR,A,89.84
8970,2024-08-12,DE,B,95.34
8971,2024-04-12,IL,C,113.25
8972,2024-04-29,US,A,75.21
8973,2024-10-10,FR,C,94.56
8974,2024-03-06,IN,B,72.73
8975,2024-02-10,GB,C,72.73
8976,2024-10-06,FR,A,113.33
8977,2024-04-15,DE,A,105.39
8978,2024-10-06,GB,A,74.01
8979,2024-07-13,GB,A,108.59
8980,2024-12-30,US,A,58.18
8981,2024-07-10,IL,A,88.83
8982,2024-11-12,GB,B,119.01
8983,2024-11-06,GB,B,80.53
8984,2024-03-18,FR,C,104.77
8985,2024-12-29,US,C,108.16
8986,2024-09-29,GB,A,90.76
8987,2024-02-09,US,C,92.62
8988,2024-01-03,US,A,84.74
8989,2024-04-09,DE,B,113.2
8990,2024-01-06,DE,B,88.7
8991,2024-05-10,IL,A,89.57
8992,2024-12-29,DE,C,84.99
8993,2024-06-23,FR,A,139.44
8994,2024-01-09,US,B,124.45
8995,2024-06-29,US,B,106.41
8996,2024-03-20,FR,A,103.49
8997,2024-11-08,IN,A,121.45
8998,2024-02-03,GB,B,89.02
8999,2024-10-08,US,A,84.61
9000,2024-06-11,DE,A,117.51
9001,2024-01-07,GB,A,128.89
9002,2024-09-02,US,B,90.46
9003,2024-06-15,DE,A,105.23
9004,2024-10-08,IL,B,109.17
9005,2024-08-13,FR,B,102.83
9006,2024-10-14,US,B,107.0
9007,2024-06-17,US,C,98.17
9008,2024-01-03,US,B,61.35
9009,2024-02-17,IL,A,98.73
9010,2024-06-16,US,C,111.85
9011,2024-05-25,IL,A,107.85
9012,2024-10-16,DE,A,93.42
9013,2024-05-30,US,A,115.37
9014,2024-11-09,US,B,100.32
9015,2024-03-09,US,A,106.12
9016,2024-05-20,IN,A,91.04
9017,2024-10-03,US,B,94.15
9018,2024-02-15,DE,A,104.12
9019,2024-04-27,IL,A,100.84
9020,2024-10-01,US,B,95.31
9021,2024-08-02,GB,A,92.69
9022,2024-10-10,FR,C,65.38
9023,2024-07-07,DE,B,81.58
9024,2024-11-09,US,A,98.05
9025,2024-11-16,US,A,98.07
9026,2024-12-21,US,A,105.49
9027,2024-02-14,IL,B,118.98
9028,2024-08-03,IN,C,92.54
9029,2024-02-11,IL,B,81.43
9030,2024-03-24,US,B,122.23
9031,2024-04-19,US,A,106.64
9032,2024-08-23,IL,A,91.54
9033,2024-06-06,US,B,73.54
9034,2024-11-11,IL,A,135.69
9035,2024-04-18,IN,C,96.41
9036,2024-08-13,DE,A,105.89
9037,2024-10-05,US,B,85.89
9038,2024-12-23,US,B,83.65
9039,2024-03-30,DE,C,118.71
9040,2024-09-24,US,A,93.03
9041,2024-01-31,GB,A,91.43
9042,2024-07-17,DE,A,100.64
9043,2024-05-31,IL,B,100.54
9044,2024-12-15,FR,A,115.87
9045,2024-10-09,US,C,98.16
9046,2024-12-04,US,C,109.01
9047,2024-11-06,DE,A,89.83
9048,2024-05-29,US,C,85.81
9049,2024-09-24,US,C,86.01
9050,2024-01-12,IN,A,88.67
9051,2024-07-22,GB,C,124.91
9052,2024-01-18,US,B,91.69
9053,2024-09-21,GB,C,91.64
9054,2024-12-18,US,B,111.16
9055,2024-09-05,GB,A,110.57
9056,2024-11-02,IL,B,83.56
9057,2024-03-26,DE,B,96.71
9058,2024-12-28,FR,B,62.56
9059,2024-07-20,US,B,107.74
9060,2024-09-03,IN,B,110.08
9061,2024-10-08,US,A,109.6
9062,2024-08-21,IN,A,130.18
9063,2024-04-25,US,C,106.88
9064,2024-08-11,US,C,101.34
9065,2024-08-26,US,C,102.65
9066,2024-11-08,IL,A,91.09
9067,2024-06-24,DE,A,131.29
9068,2024-07-02,DE,A,126.85
9069,2024-07-02,GB,C,91.69
9070,2024-02-11,DE,A,82.66
9071,2024-02-02,DE,C,101.04
9072,2024-01-08,US,C,99.33
9073,2024-08-31,FR,C,101.04
9074,2024-06-01,IN,A,103.05
9075,2024-11-11,IL,C,74.11
9076,2024-09-13,IL,A,96.48
9077,2024-02-21,US,A,102.09
9078,2024-02-06,US,B,84.71
9079,2024-05-13,DE,C,118.53
9080,2024-12-02,US,B,91.24
9081,2024-01-18,GB,B,96.08
9082,2024-03-09,US,C,125.77
9083,2024-01-11,US,C,75.27
9084,2024-05-30,US,C,98.56
9085,2024-12-27,IL,B,84.79
9086,2024-09-06,GB,A,105.6
9087,2024-06-29,IN,A,106.88
9088,2024-02-22,IL,B,100.65
9089,2024-05-09,US,A,86.15
9090,2024-07-10,FR,C,86.25
9091,2024-04-10,FR,C,91.32
9092,2024-09-14,FR,A,85.03
9093,2024-12-23,IL,B,106.9
9094,2024-03-16,DE,B,91.54
9095,2024-04-02,US,B,102.19
9096,2024-02-16,US,B,91.74
9097,2024-09-21,IN,B,118.53
9098,2024-06-17,US,B,114.61
9099,2024-04-13,US,B,98.78
9100,2024-03-21,US,C,107.07
9101,2024-01-26,US,A,114.66
9102,2024-06-22,IN,A,99.91
9103,2024-09-06,US,B,89.02
9104,2024-03-26,IL,A,109.84
9105,2024-01-01,GB,A,97.99
9106,2024-06-21,US,A,75.49
9107,2024-09-03,US,B,93.54
9108,2024-05-05,US,A,117.74
9109,2024-04-01,US,A,102.13
9110,2024-02-26,US,B,73.7
9111,2024-09-29,DE,A,90.0
9112,2024-11-10,US,A,93.57
9113,2024-10-07,DE,C,84.15
9114,2024-07-08,IN,A,79.01
9115,2024-09-21,US,C,69.66
9116,2024-05-24,US,C,97.82
9117,2024-01-09,US,A,105.34
9118,2024-05-14,US,B,66.26
9119,2024-09-13,IL,A,129.42
9120,2024-08-24,IL,A,83.87
9121,2024-12-27,US,B,105.15
9122,2024-12-30,US,B,107.28
9123,2024-03-29,US,C,78.57
9124,2024-01-04,FR,B,96.07
9125,2024-04-10,IL,B,114.44
9126,2024-11-15,FR,B,82.95
9127,2024-10-23,DE,A,119.71
9128,2024-02-06,IL,A,59.89
9129,2024-02-28,DE,B,99.59
9130,2024-07-24,US,B,108.12
9131,2024-08-29,FR,C,92.39
9132,2024-12-24,IL,C,112.1
9133,2024-10-02,DE,B,90.77
9134,2024-03-18,DE,A,100.95
9135,2024-01-14,DE,A,112.8
9136,2024-08-19,FR,B,80.58
9137,2024-07-21,US,B,106.97
9138,2024-12-02,IL,A,91.54
9139,2024-07-29,US,A,109.71
9140,2024-07-01,US,C,86.5
9141,2024-04-20,US,A,114.59
9142,2024-02-01,DE,A,48.74
9143,2024-11-15,DE,B,84.21
9144,2024-10-28,GB,C,129.93
9145,2024-02-29,DE,A,108.15
9146,2024-09-13,FR,C,84.79
9147,2024-05-12,GB,A,83.45
9148,2024-06-08,US,A,92.11
9149,2024-11-05,FR,A,97.48
9150,2024-11-03,US,C,96.25
9151,2024-03-10,US,A,117.78
9152,2024-04-22,IN,A,131.33
9153,2024-10-26,US,B,97.68
9154,2024-11-30,IN,C,104.45
9155,2024-01-29,GB,A,94.84
9156,2024-10-31,GB,C,85.13
9157,2024-06-27,DE,C,110.42
9158,2024-08-03,DE,A,100.99
9159,2024-01-28,IL,A,118.47
9160,2024-09-05,IL,A,89.25
9161,2024-09-04,GB,B,99.43
9162,2024-08-29,IL,A,77.96
9163,2024-10-15,IL,B,99.85
9164,2024-12-11,IN,C,104.55
9165,2024-11-06,IL,A,90.3
9166,2024-09-28,GB,A,101.29
9167,2024-12-24,US,A,104.4
9168,2024-09-03,US,B,72.81
9169,2024-09-02,DE,B,80.58
9170,2024-07-16,IL,A,98.04
9171,2024-10-07,GB,B,91.76
9172,2024-01-27,US,A,115.47
9173,2024-07-03,US,A,106.26
9174,2024-06-04,GB,B,102.43
9175,2024-11-29,IL,B,109.58
9176,2024-01-27,DE,A,110.24
9177,2024-08-22,US,B,89.91
9178,2024-03-08,IN,A,108.55
9179,2024-11-18,IN,A,125.95
9180,2024-11-06,DE,A,111.54
9181,2024-03-26,US,A,94.97
9182,2024-11-14,IN,B,70.86
9183,2024-06-30,GB,A,79.0
9184,2024-12-20,DE,A,102.25
9185,2024-09-23,DE,C,86.66
9186,2024-01-13,IL,A,81.31
9187,2024-03-14,US,A,111.91
9188,2024-05-27,FR,B,117.3
9189,2024-03-18,FR,A,84.0
9190,2024-02-18,DE,B,122.95
9191,2024-12-22,GB,B,91.14
9192,2024-11-13,IL,B,102.83
9193,2024-06-07,GB,A,73.91
9194,2024-03-19,US,B,112.8
9195,2024-03-07,IN,B,75.98
9196,2024-11-30,US,A,76.9
9197,2024-04-30,US,A,102.57
9198,2024-01-05,DE,A,75.94
9199,2024-05-25,US,B,97.51
9200,2024-06-14,US,A,79.25
9201,2024-08-15,FR,B,114.32
9202,2024-05-03,US,A,112.07
9203,2024-12-02,GB,C,87.2
9204,2024-08-22,US,B,110.0
9205,2024-12-26,IL,A,88.34
9206,2024-05-13,IL,A,111.99
9207,2024-08-25,IL,C,101.73
9208,2024-05-13,IL,A,118.75
9209,2024-09-12,IL,A,90.12
9210,2024-09-29,US,B,98.4
9211,2024-04-27,US,C,106.07
9212,2024-12-08,DE,A,123.14
9213,2024-11-08,IL,A,100.99
9214,2024-11-22,IL,B,85.13
9215,2024-03-20,US,A,73.68
9216,2024-09-19,GB,C,95.5
9217,2024-02-08,US,C,99.58
9218,2024-02-08,IN,C,68.03
9219,2024-12-21,US,A,100.24
9220,2024-02-25,IN,C,111.67
